62209,1955,9,Koodal,,692c78e2a6fa7910caacb12d,2010,
62210,1955,10,kalanjoor,,692c78e2a6fa7910caacb131,2010,
62216,1956,1,Mylapra,,692c78e2a6fa7910caacb14a,2010,
62217,1956,2,Malayalappuzha,,692c78e2a6fa7910caacb14e,2010,
62218,1956,3,Konni-Thazham,,692c78e2a6fa7910caacb152,2010,
62328,1964,3,Thalakkadu,,692c78e2a6fa7910caacb335,2010,
62329,1964,4,Kuttoor,,692c78e2a6fa7910caacb339,2010,
62330,1964,5,Kaithakkara,,692c78e2a6fa7910caacb33f,2010,
62331,1964,6,Edakkulam,,692c78e2a6fa7910caacb343,2010,
62332,1964,7,Thirunavaya,,692c78e2a6fa7910caacb349,2010,
62333,1964,8,Poozhikkunnu,,692c78e2a6fa7910caacb34d,2010,
62334,1964,9,Alathiyoor,,692c78e2a6fa7910caacb352,2010,
62335,1964,10,Chamravattom,,692c78e2a6fa7910caacb357,2010,
62338,1964,13,Mangalam,,692c78e2a6fa7910caacb364,2010,
62387,1968,3,PUNNASSERY,,692c78e2a6fa7910caacb437,2010,
62388,1968,4,PANNIKKOTTUR,,692c78e2a6fa7910caacb43b,2010,
62389,1968,5,NARIKKUNI,,692c78e2a6fa7910caacb43f,2010,
62452,1973,3,THOTTIPPAL,,692c78e2a6fa7910caacb553,2010,
62453,1973,4,PARAPPUKKARA,,692c78e2a6fa7910caacb559,2010,
62454,1973,5,NELLAYI,,692c78e2a6fa7910caacb55d,2010,
62455,1973,6,ALATHUR,,692c78e2a6fa7910caacb561,2010,
62456,1973,7,ANANDAPURAM,,692c78e2a6fa7910caacb565,2010,
62457,1973,8,MURIYAD,,692c78e2a6fa7910caacb569,2010,
62458,1973,9,KAPPARA,,692c78e2a6fa7910caacb56d,2010,
62459,1973,10,PULLUR,,692c78e2a6fa7910caacb571,2010,
62460,1973,11,KIZHTHANI,,692c78e2a6fa7910caacb575,2010,
62461,1973,12,VELLANI,,692c78e2a6fa7910caacb57a,2010,
62462,1973,13,KATTUR,,692c78e2a6fa7910caacb57e,2010,
62463,3210,1,Pallikkal,,692c78e2a6fa7910caacb582,2010,
62464,3210,2,Madavoor,,692c78e2a6fa7910caacb588,2010,
62465,3210,3,Thumbodu,,692c78e2a6fa7910caacb58d,2010,
62466,3210,4,Ponganadu,,692c78e2a6fa7910caacb591,2010,
62467,3210,5,Kilimanoor,,692c78e2a6fa7910caacb595,2010,
62468,3210,6,Pazhayakunnummel,,692c78e2a6fa7910caacb599,2010,
62469,3210,7,Manjappara,,692c78e2a6fa7910caacb59d,2010,
62688,1990,8,PARAPPURAM,,692c78e2a6fa7910caacb94d,2010,
62689,1990,9,KANJOOR,,692c78e2a6fa7910caacb951,2010,
62690,1990,10,MATTOOR,,692c78e2a6fa7910caacb955,2010,
62691,1990,11,THURAVOOR,,692c78e2a6fa7910caacb95a,2010,
62692,1990,12,MOOKKANNOOR,,692c78e2a6fa7910caacb95e,2010,
62903,2007,6,NAYARANGADI,,692c78e2a6fa7910caacbd31,2010,
62904,2007,7,ORUMANAYUR,,692c78e2a6fa7910caacbd35,2010,
62905,2007,8,MUTHAMMAVU,,692c78e2a6fa7910caacbd39,2010,
62906,2007,9,ANCHANGADI,,692c78e2a6fa7910caacbd3d,2010,
62907,2007,10,FOCUS,,692c78e2a6fa7910caacbd41,2010,
62908,2007,11,EDAKAZHIYUR,,692c78e2a6fa7910caacbd46,2010,
62909,2007,12,EDAKKARA,,692c78e2a6fa7910caacbd4d,2010,
62910,2007,13,BADERPALLY,,692c78e2a6fa7910caacbd51,2010,
62911,2008,1,KATTILAPPOOVAM,,692c78e2a6fa7910caacbd56,2010,
62912,2008,2,PATTIKKAD,,692c78e2a6fa7910caacbd5b,2010,
62913,2008,3,PEECHI,,692c78e2a6fa7910caacbd5f,2010,
62914,2008,4,MAROTTICHAL,,692c78e2a6fa7910caacbd63,2010,
62915,2008,5,PONNUKKARA,,692c78e2a6fa7910caacbd67,2010,
62916,2008,6,MARATHAKKARA,,692c78e2a6fa7910caacbd6b,2010,
62917,2008,7,PUTHUR,,692c78e2a6fa7910caacbd6f,2010,
62918,2008,8,VALAKKAVU,,692c78e2a6fa7910caacbd73,2010,
62919,2008,9,MOORKANIKKARA,,692c78e2a6fa7910caacbd78,2010,
62920,2008,10,NADATHARA,,692c78e2a6fa7910caacbd7c,2010,
62921,2008,11,KANNARA,,692c78e2a6fa7910caacbd80,2010,
62922,2008,12,CHIRAKKEKODE,,692c78e2a6fa7910caacbd84,2010,
62923,2008,13,MADAKKATHARA,,692c78e2a6fa7910caacbd88,2010,
62924,2009,1,KOTTAPURAM,,692c78e2a6fa7910caacbd8c,2010,
62925,2009,2,KARIMPUZHA,,692c78e2a6fa7910caacbd90,2010,
62926,2009,3,ELUMBULASSERY,,692c78e2a6fa7910caacbd94,2010,
62927,2009,4,PALLIKKURUPPU,,692c78e2a6fa7910caacbd98,2010,
62928,2009,5,KARAKURUSSY,,692c78e2a6fa7910caacbd9d,2010,
62929,2009,6,PULAPETTA,,692c78e2a6fa7910caacbda1,2010,
62930,2009,7,KADAMPAZHIPURAM,,692c78e2a6fa7910caacbda6,2010,
62931,2009,8,SREEKRISHNAPURAM,,692c78e2a6fa7910caacbdaa,2010,
62932,2009,9,ESWARAMANGALAM,,692c78e2a6fa7910caacbdae,2010,
62933,2009,10,POOKKOTTUKAVU,,692c78e2a6fa7910caacbdb2,2010,
62934,2009,11,KALLUVAZHI,,692c78e2a6fa7910caacbdb6,2010,
62935,2009,12,VELLINEZHI,,692c78e2a6fa7910caacbdbb,2010,
62936,2009,13,THIRUVAZHIYODE,,692c78e2a6fa7910caacbdbf,2010,
62937,2011,1,NARIPPATTA,,692c78e2a6fa7910caacbdfa,2010,
62938,2011,2,MULLAMBATH,,692c78e2a6fa7910caacbe00,2010,
62939,2011,3,KAYAKKODI,,692c78e2a6fa7910caacbe04,2010,
62940,2011,4,DEVARKOVIL,,692c78e2a6fa7910caacbe08,2010,
62941,2011,5,KARINGAD,,692c78e2a6fa7910caacbe0c,2010,
62942,2011,6,KAVILUMPARA,,692c78e2a6fa7910caacbe10,2010,
62943,2011,7,MARUTHONKARA,,692c78e2a6fa7910caacbe14,2010,
62944,2011,8,KUTTIADY,,692c78e2a6fa7910caacbe18,2010,
62945,2011,9,VELOM,,692c78e2a6fa7910caacbe1c,2010,
62946,2011,10,CHERAPURAM,,692c78e2a6fa7910caacbe20,2010,
62947,2011,11,OORATH,,692c78e2a6fa7910caacbe24,2010,
62948,2011,12,MOKERI,,692c78e2a6fa7910caacbe28,2010,
62949,2011,13,PATHIRIPATTA,,692c78e2a6fa7910caacbe2c,2010,
62950,2012,1,VALLAPUZHA,,692c78e2a6fa7910caacbe31,2010,
62951,2012,2,EZHUVANTHALA,,692c78e2a6fa7910caacbe37,2010,
62952,2012,3,NELLAYA,,692c78e2a6fa7910caacbe3e,2010,
62953,2012,4,CHALAVARA,,692c78e2a6fa7910caacbe43,2010,
62954,2012,5,THRIKKADIRI,,692c78e2a6fa7910caacbe47,2010,
62955,2012,6,MANGOD,,692c78e2a6fa7910caacbe4b,2010,
62956,2012,7,AMBALAPPARA,,692c78e2a6fa7910caacbe4f,2010,
62957,2012,8,VENGASSERI,,692c78e2a6fa7910caacbe54,2010,
62958,2012,9,AKALUR,,692c78e2a6fa7910caacbe59,2010,
62959,2012,10,LAKKIDI,,692c78e2a6fa7910caacbe5e,2010,
62960,2012,11,CHUNANGAD,,692c78e2a6fa7910caacbe63,2010,
62961,2012,12,ANANGANADI,,692c78e3a6fa7910caacbe67,2010,
62962,2012,13,PATHAMKULAM,,692c78e3a6fa7910caacbe6b,2010,
62963,2012,14,VANIYAMKULAM,,692c78e3a6fa7910caacbe6f,2010,
62964,2012,15,KOONATHARA,,692c78e3a6fa7910caacbe73,2010,
62965,2012,16,KAYILIYAD,,692c78e3a6fa7910caacbe77,2010,
62966,2013,1,EDATHIRINJI,,692c78e3a6fa7910caacbe7d,2010,
62967,2013,2,EDAKKULAM,,692c78e3a6fa7910caacbe81,2010,
62968,2013,3,KALLAMKUNNU,,692c78e3a6fa7910caacbe85,2010,
62969,2013,4,THUMBUR,,692c78e3a6fa7910caacbe89,2010,
62970,2013,5,PATTEPADAM,,692c78e3a6fa7910caacbe8d,2010,
62971,2013,6,PUTHENCHIRA,,692c78e3a6fa7910caacbe91,2010,
62972,2013,7,KOMBATHUMKADAVU,,692c78e3a6fa7910caacbe95,2010,
62973,2013,8,KARUMATHRA,,692c78e3a6fa7910caacbe99,2010,
62974,2013,9,KONATHUKUNNU,,692c78e3a6fa7910caacbe9d,2010,
62975,2013,10,POOVATHUMKADAVU,,692c78e3a6fa7910caacbea1,2010,
62976,2013,11,VELLANGALLUR,,692c78e3a6fa7910caacbea5,2010,
62977,2013,12,POOMANGALAM,,692c78e3a6fa7910caacbea9,2010,
62978,2013,13,PADIYUR,,692c78e3a6fa7910caacbead,2010,
62979,2014,1,MANNAR,,692c78e3a6fa7910caacbeb1,2010,
62980,2014,2,KUTTAMPEROOR,,692c78e3a6fa7910caacbeb8,2010,
62981,2014,3,CHENNITHALA,,692c78e3a6fa7910caacbebc,2010,
62982,2014,4,THAZHAKKARA,,692c78e3a6fa7910caacbec0,2010,
62983,2014,5,ERAVANKARA,,692c78e3a6fa7910caacbec4,2010,
62984,2014,6,VETTIYAR,,692c78e3a6fa7910caacbec9,2010,
62985,2014,7,KURATHIKAD,,692c78e3a6fa7910caacbecd,2010,
62986,2014,8,PUTHANKULANGARA,,692c78e3a6fa7910caacbed1,2010,
62987,2014,9,PALLARIMANGALAM,,692c78e3a6fa7910caacbed5,2010,
62988,2014,10,EREZHA,,692c78e3a6fa7910caacbed9,2010,
62989,2014,11,CHETTIKULANGARA,,692c78e3a6fa7910caacbedd,2010,
62990,2014,12,KARAZHMA,,692c78e3a6fa7910caacbee2,2010,
62991,2014,13,VALIYAPERUMBHUZHA,,692c78e3a6fa7910caacbee6,2010,
62992,2015,1,CHOTTANIKARA,,692c78e3a6fa7910caacbeea,2010,
62993,2015,2,ERUVELI,,692c78e3a6fa7910caacbeee,2010,
62994,2015,3,MULAMTHURUTHY,,692c78e3a6fa7910caacbef3,2010,
62995,2015,4,MANEED,,692c78e3a6fa7910caacbef7,2010,
62996,2015,5,ARAKKUNNAM,,692c78e3a6fa7910caacbefb,2010,
62997,2015,6,EDAKKATTUVAYAL,,692c78e3a6fa7910caacbeff,2010,
62998,2015,7,THIRUMARAYOOR,,692c78e3a6fa7910caacbf04,2010,
62999,2015,8,AMBALLOOR,,692c78e3a6fa7910caacbf08,2010,
63000,2015,9,KANJIRAMATTOM,,692c78e3a6fa7910caacbf0c,2010,
63001,2015,10,PERUMPILLY,,692c78e3a6fa7910caacbf10,2010,
63002,2015,11,POOTHOOTA,,692c78e3a6fa7910caacbf16,2010,
63003,2015,12,AMEDA,,692c78e3a6fa7910caacbf1a,2010,
63004,2015,13,UDAYAMPEROOR,,692c78e3a6fa7910caacbf1e,2010,
63005,2016,1,KERALAPURAM,,692c78e3a6fa7910caacbf22,2010,
63006,2016,2,PALATHULLY,,692c78e3a6fa7910caacbf26,2010,
63007,2016,3,PUDUNAGARAM TOWN,,692c78e3a6fa7910caacbf2a,2010,
63008,2016,4,PATTANCHERI,,692c78e3a6fa7910caacbf2e,2010,
63009,2016,5,KANNIMARI,,692c78e3a6fa7910caacbf33,2010,
63010,2016,6,KUTTIPADAM,,692c78e3a6fa7910caacbf37,2010,
63011,2016,7,GOVINDAPURAM,,692c78e3a6fa7910caacbf3b,2010,
63012,2016,8,KAMBRATHCHALLA,,692c78e3a6fa7910caacbf3f,2010,
63013,2016,9,PAYILOOR,,692c78e3a6fa7910caacbf45,2010,
63014,2016,10,KOLLENGODE TOWN,,692c78e3a6fa7910caacbf49,2010,
63015,2016,11,PATTATHALACHI,,692c78e3a6fa7910caacbf4d,2010,
63016,2016,12,KARIPODE,,692c78e3a6fa7910caacbf51,2010,
63017,2016,13,ETHANUR,,692c78e3a6fa7910caacbf55,2010,
63018,2017,1,Arattupuzha,,692c78e3a6fa7910caacbf59,2010,
63019,2017,2,Aranmula,,692c78e3a6fa7910caacbf5d,2010,
63020,2017,3,Mooloor,,692c78e3a6fa7910caacbf61,2010,
63021,2017,4,Thumpamon Thazham,,692c78e3a6fa7910caacbf65,2010,
63022,2017,5,Thumpamon,,692c78e3a6fa7910caacbf69,2010,
63023,2017,6,Thattayil,,692c78e3a6fa7910caacbf6d,2010,
63024,2017,7,Pongalady,,692c78e3a6fa7910caacbf72,2010,
63025,2017,8,Vijayapuram,,692c78e3a6fa7910caacbf78,2010,
63026,2017,9,Kulanada,,692c78e3a6fa7910caacbf7c,2010,
63027,2017,10,Ullannoor,,692c78e3a6fa7910caacbf80,2010,
63028,2017,11,Mezhuvely,,692c78e3a6fa7910caacbf84,2010,
63029,2017,12,Vallana,,692c78e3a6fa7910caacbf88,2010,
63030,2017,13,Neervillakam,,692c78e3a6fa7910caacbf8c,2010,
63031,3214,1,Puliyarakonam,,692c78e3a6fa7910caacbf90,2010,
63032,3214,2,Vilappilsala,,692c78e3a6fa7910caacbf94,2010,
63033,3214,3,Malayankeezhu,,692c78e3a6fa7910caacbf98,2010,
63034,3214,4,Maranalloor,,692c78e3a6fa7910caacbf9c,2010,
63035,3214,5,Ooruttamabalam,,692c78e3a6fa7910caacbfa0,2010,
63036,3214,6,Valiyarathala,,692c78e3a6fa7910caacbfa4,2010,
63037,3214,7,Balaramapuram,,692c78e3a6fa7910caacbfa8,2010,
63038,3214,8,Anthiyoor,,692c78e3a6fa7910caacbfad,2010,
63039,3214,9,Poonkodu,,692c78e3a6fa7910caacbfb2,2010,
63040,3214,10,Poonkulam,,692c78e3a6fa7910caacbfb6,2010,
63041,3214,11,Vellayani,,692c78e3a6fa7910caacbfbb,2010,
63042,3214,12,Pravachambalam,,692c78e3a6fa7910caacbfbf,2010,
63043,3214,13,Pallichal,,692c78e3a6fa7910caacbfc3,2010,
63044,3214,14,Machel,,692c78e3a6fa7910caacbfc7,2010,
63045,3214,15,Perukavu,,692c78e3a6fa7910caacbfcb,2010,
63046,3214,16,Peyadu,,692c78e3a6fa7910caacbfd0,2010,
63047,2019,1,Valavoor,,692c78e3a6fa7910caacbfd4,2010,
63048,2019,2,Karoor,,692c78e3a6fa7910caacbfd8,2010,
63049,2019,3,Kadanad,,692c78e3a6fa7910caacbfdc,2010,
63050,2019,4,Neeloor,,692c78e3a6fa7910caacbfe0,2010,
63051,2019,5,Ullanad,,692c78e3a6fa7910caacbfe5,2010,
63052,2019,6,Pravithanam,,692c78e3a6fa7910caacbfe8,2010,
63053,2019,7,Bharanaganam,,692c78e3a6fa7910caacbfed,2010,
63054,2019,8,Poovarani,,692c78e3a6fa7910caacbff1,2010,
63055,2019,9,Kozhuvanal,,692c78e3a6fa7910caacbff6,2010,
63056,2019,10,Cherppunkal,,692c78e3a6fa7910caacbffa,2010,
63057,2019,11,Mutholi,,692c78e3a6fa7910caacbffe,2010,
63058,2019,12,Puliyannoor,,692c78e3a6fa7910caacc002,2010,
63059,2019,13,Vallichira,,692c78e3a6fa7910caacc006,2010,
63060,2020,1,Bharanikkavu,,692c78e3a6fa7910caacc009,2010,
63061,2020,2,Chunakkara,,692c78e3a6fa7910caacc00d,2010,
63062,2020,3,Nooranad,,692c78e3a6fa7910caacc011,2010,
63063,2020,4,Padanilam,,692c78e3a6fa7910caacc015,2010,
63064,2020,5,Palamel,,692c78e3a6fa7910caacc019,2010,
63065,2020,6,Panayil,,692c78e3a6fa7910caacc01d,2010,
63066,2020,7,L S Ward,,692c78e3a6fa7910caacc021,2010,
63067,2020,8,Charummood,,692c78e3a6fa7910caacc025,2010,
63068,2020,9,Thamarakkulam,,692c78e3a6fa7910caacc02b,2010,
63069,2020,10,Kannanakuzhy,,692c78e3a6fa7910caacc02f,2010,
63070,2020,11,Vallikunnam,,692c78e3a6fa7910caacc034,2010,
63071,2020,12,Manackadu,,692c78e3a6fa7910caacc038,2010,
63072,2020,13,Kattanam,,692c78e3a6fa7910caacc03c,2010,
63073,2021,1,PALLIKKARA,,692c78e3a6fa7910caacc040,2010,
63074,2021,2,PAYYOLI ANGADI,,692c78e3a6fa7910caacc044,2010,
63075,2021,3,VILAYATTUR,,692c78e3a6fa7910caacc048,2010,
63076,2021,4,MANHAKKULAM,,692c78e3a6fa7910caacc04c,2010,
63077,2021,5,CHANGARAMVELLY,,692c78e3a6fa7910caacc050,2010,
63078,2021,6,MEPPAYUR,,692c78e3a6fa7910caacc054,2010,
63079,2021,7,KOZHUKKALLUR,,692c78e3a6fa7910caacc057,2010,
63080,2021,8,NADUVATHOOR,,692c78e3a6fa7910caacc05b,2010,
63081,2021,9,KEEZHARIYYUR,,692c78e3a6fa7910caacc05f,2010,
63082,2021,10,IRINGATH,,692c78e3a6fa7910caacc064,2010,
63083,2021,11,PURAKKAD,,692c78e3a6fa7910caacc069,2010,
63084,2021,12,THIKKODY,,692c78e3a6fa7910caacc06d,2010,
63085,2021,13,THRIKKOTTUR,,692c78e3a6fa7910caacc071,2010,
63086,2022,1,Kambil,,692c78e3a6fa7910caacc075,2010,
63087,2022,2,Kolacheri,,692c78e3a6fa7910caacc078,2010,
63088,2022,3,Kanhirode,,692c78e3a6fa7910caacc07b,2010,
63089,2022,4,Thalamunda,,692c78e3a6fa7910caacc07f,2010,
63090,2022,5,Iriveri,,692c78e3a6fa7910caacc082,2010,
63091,2022,6,Makreri,,692c78e3a6fa7910caacc086,2010,
63092,2022,7,Mavilayi,,692c78e3a6fa7910caacc08a,2010,
63093,2022,8,Kadambur,,692c78e3a6fa7910caacc08e,2010,
63094,2022,9,Kadachira,,692c78e3a6fa7910caacc092,2010,
63095,2022,10,Chala,,692c78e3a6fa7910caacc096,2010,
63096,2022,11,Chembilode,,692c78e3a6fa7910caacc09a,2010,
63097,2022,12,Mouvancheri,,692c78e3a6fa7910caacc09e,2010,
63098,2022,13,Kanacheri,,692c78e3a6fa7910caacc0a1,2010,
63099,2023,1,PALAZHY,,692c78e3a6fa7910caacc0a5,2010,
63100,2023,2,MANALUR,,692c78e3a6fa7910caacc0a9,2010,
63101,2023,3,ARIMBUR,,692c78e3a6fa7910caacc0ad,2010,
63102,2023,4,VELUTHUR,,692c78e3a6fa7910caacc0b1,2010,
63103,2023,5,ANTHIKKAD,,692c78e3a6fa7910caacc0b5,2010,
63104,2023,6,CHAZHUR,,692c78e3a6fa7910caacc0ba,2010,
